,Epoch,Time per epoch,Avg time per step,Train loss,Train accuracy,Test loss,Test accuracy
0,0.0,6908.925082206726,2.7514635930731686,2.4752860428896715,0.7646936811363331,1.1549773942085968,0.8852093285562628
1,1.0,6912.703430652618,2.752968311689613,0.9155879244416039,0.9085917795035188,0.8508013899135551,0.9163017515923553
2,2.0,6909.127552032471,2.751544226217631,0.7000621768795414,0.9300971558476052,0.7176211862261318,0.9308402998938431
3,3.0,6948.735129356384,2.767317853188524,0.5790944699389391,0.9419989545997629,0.6747134846937695,0.9330132032908701
4,4.0,7614.504916191101,3.0324591462330153,0.490855287681866,0.9503683791318198,0.6225459561297658,0.9395567940552011
5,5.0,7878.5010306835175,3.1375949942984938,0.4216036535962698,0.9568917595911309,0.5502998034594355,0.9464984739915072
6,6.0,8658.111707925797,3.4480731612607713,0.3649711384419804,0.9623697398114973,0.5527148229918283,0.9488787154989378
7,7.0,6860.172958850861,2.732048171585369,0.32027035019030753,0.9668624717907853,0.6008212108426033,0.9479996019108285
8,8.0,6874.4688584804535,2.7377414808763256,0.2761903659179836,0.9708615425461296,0.5322962133391838,0.9522292993630579
9,9.0,6912.466795921326,2.7528740724497514,0.2447272292091665,0.9741284182928436,0.7948483746961519,0.9448812367303605
